EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1176318,JEFFERSON CO.,BECKLEY,4/2/2024,1725,Hail,1, ,0,0,0,0,KY,EST-5, ,191095,C,111,LMK,0,0,NWS Employee, , , ,1,NW,1,NW,BECKLEY,4/2/2024,1725,38.26,-85.48,38.26,-85.48,,"As a surface low cut across Missouri and Illinois, its eastward stretching warm front moved north across central Indiana while its cold front moved east towards the Lower Ohio Valley. This placed central Kentucky in the warm sector, where 3 separate lines of convection moved through during the day. The first line of storms generating from an early morning outflow boundary dropped southeast through the area. This produced six tornadoes, mainly through the Bluegrass region. The second line, moving west to east, just produced some passing showers and thunderstorms. The third line, just ahead of the cold front, moved through during the evening hours. This produced three more tornadoes along the Interstate 71 corridor. One of these tornadoes began in Clark County, Indiana before crossing the Ohio River into Kentucky.",144
1176923,OLDHAM CO.,WESTPORT,4/15/2024,1908,Hail,1, ,0,0,0,0,KY,EST-5, ,191167,C,185,LMK,0,0,Public, , , ,3,ESE,3,ESE,WESTPORT,4/15/2024,1908,38.46,-85.42,38.46,-85.42,,"On April 15th, south of a nearly stationary front, a couple of isolated thunderstorms developed over north central Kentucky. One of these storms remained almost stationary over Oldham County. This produced severe hail, tree damage, and flash flooding over a relatively small area.",145
1176924,OLDHAM CO.,LA GRANGE,4/15/2024,1932,Hail,1, ,0,0,0,0,KY,EST-5, ,191167,C,185,LMK,0,0,Public, , , ,0,N,0,N,LA GRANGE,4/15/2024,1932,38.4,-85.38,38.4,-85.38,,"On April 15th, south of a nearly stationary front, a couple of isolated thunderstorms developed over north central Kentucky. One of these storms remained almost stationary over Oldham County. This produced severe hail, tree damage, and flash flooding over a relatively small area.",146
1176925,OLDHAM CO.,LA GRANGE,4/15/2024,1932,Hail,1, ,0,0,0,0,KY,EST-5, ,191167,C,185,LMK,0,0,Public, , , ,1,NW,1,NW,LA GRANGE,4/15/2024,1932,38.41,-85.39,38.41,-85.39,,"On April 15th, south of a nearly stationary front, a couple of isolated thunderstorms developed over north central Kentucky. One of these storms remained almost stationary over Oldham County. This produced severe hail, tree damage, and flash flooding over a relatively small area.",147
1176927,OLDHAM CO.,CENTERFIELD,4/15/2024,1948,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,191167,C,185,LMK,0,0,NWS Employee, , , ,1,WNW,1,WNW,CENTERFIELD,4/15/2024,1948,38.36,-85.42,38.36,-85.42,A tree was reported down by a NWS employee.,"On April 15th, south of a nearly stationary front, a couple of isolated thunderstorms developed over north central Kentucky. One of these storms remained almost stationary over Oldham County. This produced severe hail, tree damage, and flash flooding over a relatively small area.",148
1176931,JEFFERSON CO.,(SDF)STANIFORD FLD L,4/18/2024,2312,Thunderstorm Wind,54, ,0,0,0,0,KY,EST-5,MG,191170,C,111,LMK,0,0,ASOS, , , ,0,N,0,N,(SDF)STANIFORD FLD L,4/18/2024,2312,38.18,-85.73,38.18,-85.73,There was a 62 mph wind gust measured at the Louisville Muhammad Ali International Airport.,A cold front brought a line of thunderstorms through north central Kentucky. This resulted in a couple of tees down in Meade and Jefferson Counties. The tree in Jefferson County fell and caused damage to a house in St. Matthews.,149
1176933,JEFFERSON CO.,(LOU)BOWMAN FLD LOUI,4/18/2024,2317,Thunderstorm Wind,55, ,0,0,0,0,KY,EST-5,EG,191170,C,111,LMK,0,0,Trained Spotter, , , ,1,NNE,1,NNE,(LOU)BOWMAN FLD LOUI,4/18/2024,2317,38.25,-85.66,38.25,-85.66,"A large tree fell onto a house in St. Matthews, resulting in damage to the house.",A cold front brought a line of thunderstorms through north central Kentucky. This resulted in a couple of tees down in Meade and Jefferson Counties. The tree in Jefferson County fell and caused damage to a house in St. Matthews.,150
1188889,JEFFERSON CO.,VALLEY STATION,5/26/2024,1055,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,Public, , , ,1,SE,1,SE,VALLEY STATION,5/26/2024,1055,38.11,-85.86,38.11,-85.86,Trees and power lines were downed by strong winds in Valley Station.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",151
1188891,JEFFERSON CO.,SHIVELY,5/26/2024,1106,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,Emergency Manager, , , ,1,S,1,S,SHIVELY,5/26/2024,1106,38.17,-85.82,38.17,-85.82,Trees were downed by strong winds near Shively.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",152
1188890,JEFFERSON CO.,(SDF)STANIFORD FLD L,5/26/2024,1106,Thunderstorm Wind,55, ,0,0,0,0,KY,EST-5,MG,192532,C,111,LMK,0,0,ASOS, , , ,1,SW,1,SW,(SDF)STANIFORD FLD L,5/26/2024,1106,38.17,-85.74,38.17,-85.74,KSDF ASOS measured a 55 knot or 63 mph wind gust.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",153
1188894,BULLITT CO.,MT WASHINGTON,5/26/2024,1109,Thunderstorm Wind,56, ,0,0,0,0,KY,EST-5,EG,192532,C,29,LMK,0,0,Emergency Manager, , , ,1,E,1,E,MT WASHINGTON,5/26/2024,1109,38.05,-85.54,38.05,-85.54,Emergency manager estimated 65 mph wind gusts near Mount Washington.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",154
1188898,JEFFERSON CO.,FERN CREEK,5/26/2024,1112,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,Public, , , ,2,NW,2,NW,FERN CREEK,5/26/2024,1112,38.17,-85.6,38.17,-85.6,Large tree limbs were broken by strong winds in Fern Creek.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",155
1188902,JEFFERSON CO.,(LOU)BOWMAN FLD LOUI,5/26/2024,1113,Thunderstorm Wind,65, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,Public, , , ,1,NNE,1,NNE,(LOU)BOWMAN FLD LOUI,5/26/2024,1113,38.25,-85.66,38.25,-85.66,Numerous trees were downed by strong winds between Breckenridge Lane and Cannons Lane in St. Matthews. There were also downed trees in Seneca Park.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",156
1188926,JEFFERSON CO.,JEFFERSONTOWN,5/26/2024,1114,Thunderstorm Wind,56, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,Fire Department/Rescue, , , ,1,NNW,1,NNW,JEFFERSONTOWN,5/26/2024,1114,38.2139,-85.5775,38.2139,-85.5775,Large trees were downed by strong winds at the intersection of Narwood Drive and Gateway Drive.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",157
1188903,JEFFERSON CO.,STRATHMOOR VLG,5/26/2024,1114,Thunderstorm Wind,65, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,Fire Department/Rescue, , , ,1,SE,1,SE,STRATHMOOR VLG,5/26/2024,1114,38.21,-85.59,38.21,-85.59,Numerous trees were blown down along Taylorsville Road between Jeffersontown and Hikes Point. A large tree fell onto a house at the intersection of Taylorsville Road and Old Six Mile Lane.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",158
1188900,JEFFERSON CO.,MIDDLETOWN,5/26/2024,1115,Thunderstorm Wind,65, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,Broadcast Media, , , ,1,W,1,W,MIDDLETOWN,5/26/2024,1115,38.25,-85.54,38.25,-85.54,Large trees were uprooted in a yard in Middletown.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",159
1188901,JEFFERSON CO.,LYNDON,5/26/2024,1115,Thunderstorm Wind,65, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,NWS Employee, , , ,1,SSE,1,SSE,LYNDON,5/26/2024,1115,38.2506,-85.5606,38.2506,-85.5606,Two trees were downed by strong winds across Dorsey Lane.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",160
1188913,JEFFERSON CO.,LYNDON,5/26/2024,1116,Thunderstorm Wind,70, ,1,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,NWS Storm Survey, , , ,1,ESE,1,ESE,LYNDON,5/26/2024,1116,38.262,-85.5546,38.262,-85.5546,"A large swath of straight line wind damage was observed across northeastern parts of Louisville, consistent with 75 to 80 mph winds. Numerous trees and power lines were downed by strong winds across the city. A 34 year old man was killed by debris on Hobbs Station Road in Anchorage.","A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",161
1188919,JEFFERSON CO.,EASTWOOD,5/26/2024,1118,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,192532,C,111,LMK,0,0,NWS Employee, , , ,1,NW,1,NW,EASTWOOD,5/26/2024,1118,38.2345,-85.4586,38.2345,-85.4586,Trees and power lines were downed by strong winds in Eastwood.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",162
1188921,OLDHAM CO.,FRAZERTOWN,5/26/2024,1119,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,192532,C,185,LMK,0,0,Trained Spotter, , , ,1,W,1,W,FRAZERTOWN,5/26/2024,1119,38.3201,-85.521,38.3201,-85.521,A large tree was downed by strong winds on Orchard Grass Boulevard.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",163
1189040,BULLITT CO.,BROOKS,5/26/2024,2233,Thunderstorm Wind,51, ,0,0,0,0,KY,EST-5,EG,192532,C,29,LMK,0,0,Public, , , ,2,E,2,E,BROOKS,5/26/2024,2233,38.0701,-85.656,38.0701,-85.656,Trees were downed by strong winds in Hillview near Christman Lane.,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.",164
1191085,OLDHAM CO.,WESTPORT,6/4/2024,1223,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,192950,C,185,LMK,0,0,Emergency Manager, , , ,2,SSE,2,SSE,WESTPORT,6/4/2024,1223,38.4485,-85.4486,38.4485,-85.4486,Falling limbs snapped a power pole along Highway 42 near Greenhaven Lane.,As a warm front moved northeast through the region. Training heavy rain showers caused some isolated ponding and flooding issues as gusty winds knocked some limbs out of trees. One falling branch caused a power pole to snap in Oldham County.,165
1191090,OLDHAM CO.,GOSHEN,6/25/2024,1630,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,192953,C,185,LMK,0,0,Fire Department/Rescue, , , ,1,NW,1,NW,GOSHEN,6/25/2024,1630,38.41,-85.58,38.41,-85.58,Trees and power lines came down in the storm.,"On June 25 and 26, multiple lines of storms moved across Illinois and southern Indiana before entering central Kentucky as they followed a northwest to northeast frontal boundary to the southwest. Most of the winds with these lines were sub-severe, but a few trees and power lines were brought down. One gas station in Jefferson County had the canopy over its gas pumps blow down.",166
1191091,JEFFERSON CO.,TUCKER STATION,6/25/2024,1658,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,192953,C,111,LMK,0,0,Trained Spotter, , , ,1,SE,1,SE,TUCKER STATION,6/25/2024,1658,38.19,-85.52,38.19,-85.52,A gas station canopy blew over on Taylorsville Road.,"On June 25 and 26, multiple lines of storms moved across Illinois and southern Indiana before entering central Kentucky as they followed a northwest to northeast frontal boundary to the southwest. Most of the winds with these lines were sub-severe, but a few trees and power lines were brought down. One gas station in Jefferson County had the canopy over its gas pumps blow down.",167
1206808,JEFFERSON CO.,ST DENNIS,7/4/2024,1225,Thunderstorm Wind,70, ,0,0,0,0,KY,EST-5,EG,195213,C,111,LMK,0,0,NWS Storm Survey, , , ,1,NNW,1,NNW,ST DENNIS,7/4/2024,1225,38.24,-85.83,38.24,-85.83,A National Weather Service storm survey found several trees and limbs downed by strong winds in and around the Chickasaw Park area in Louisville. Peak winds were estimated between 70 and 80 mph.,"A slow-moving cold front lingered near the Ohio Valley from July 3rd through July 5th, with multiple rounds of showers and thunderstorms moving through the area during this time period. While most of the thunderstorms were not severe, a few instances of wind damage were observed in the Louisville metro. Additionally, a brief spin-up EF1 tornado occurred in west Louisville on July 4th. The cold front finally moved through the area during the evening on July 5th, bringing an end to this period of active weather.",168
1206809,JEFFERSON CO.,ST DENNIS,7/4/2024,1226,Thunderstorm Wind,65, ,0,0,0,0,KY,EST-5,EG,195213,C,111,LMK,0,0,NWS Storm Survey, , , ,1,NNE,1,NNE,ST DENNIS,7/4/2024,1226,38.2364,-85.8131,38.2364,-85.8131,A National Weather Service storm survey determined straight line winds between 70 and 80 mph brought down a few trees and power poles in the Regatta Circle neighborhood.,"A slow-moving cold front lingered near the Ohio Valley from July 3rd through July 5th, with multiple rounds of showers and thunderstorms moving through the area during this time period. While most of the thunderstorms were not severe, a few instances of wind damage were observed in the Louisville metro. Additionally, a brief spin-up EF1 tornado occurred in west Louisville on July 4th. The cold front finally moved through the area during the evening on July 5th, bringing an end to this period of active weather.",169
1206818,JEFFERSON CO.,LOUISVILLE,7/4/2024,1227,Tornado, ,EF1,0,0,0,0,KY,EST-5, ,195213,C,111,LMK,0,0,NWS Storm Survey, ,0.51,170,1,WNW,1,WNW,LOUISVILLE,7/4/2024,1228,38.2345,-85.8019,38.2321,-85.7933,"A National Weather Service storm survey determined an EF1 tornado briefly touched down in West Louisville during the early afternoon hours on July 4th. The tornado initially caused a broad swath of damage, with the damage path becoming more narrow before lifting.  ||The damage began to a Baptist Fellowship Center just north of |Woodland Avenue along Catalpa Street. The nearby church sustained shingle |damage, but also had some window damage on the more protected |north facing side of the building. South of Woodland Avenue, a |witness saw twisting motion, and there a black walnut tree branch |fell to the west onto a neighbor's house and a tree from that home |fell onto his truck.  As the tornado tightened up, several tree|branches fell onto vehicles and structures.  A few bigger trees|were uprooted as well, including one that pulled down some power|poles as it fell.  In another place, the tornado pulled back part|of a roof on a two-story residence.  Farther east, the vinyl|siding was stripped off a north-facing wall of another two-story|residence.  ||As the tornado continued east and east southeast, crossing Wilson Avenue, it narrowed quite a bit, causing more isolated tree damage before it lifted just east of 23rd Street and north of Standard Avenue.","A slow-moving cold front lingered near the Ohio Valley from July 3rd through July 5th, with multiple rounds of showers and thunderstorms moving through the area during this time period. While most of the thunderstorms were not severe, a few instances of wind damage were observed in the Louisville metro. Additionally, a brief spin-up EF1 tornado occurred in west Louisville on July 4th. The cold front finally moved through the area during the evening on July 5th, bringing an end to this period of active weather.",170
