EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,Zip
630758,JEFFERSON CO.,TUCKER STATION,6/15/2016,1345,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105068,C,111,LMK,0,0,Broadcast Media, , , ,1,ESE,1,ESE,TUCKER STATION,6/15/2016,1345,38.19,-85.51,38.19,-85.51,Local broadcast media reported trees and power lines down in the area. Some minor roof damage occurred as well.,A very warm and moist environment interacted with a stationary boundary across central Kentucky. This sparked a round of strong to severe storms which produced torrential rainfall and damaging winds during the afternoon hours June 14 and June 15.,144,40299
630751,JEFFERSON CO.,SMYRNA,6/15/2016,1410,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105068,C,111,LMK,0,0,NWS Employee, , , ,1,S,1,SE,SMYRNA,6/15/2016,1410,38.1218,-85.648,38.1238,-85.6402,An off-duty NWS employee reported trees were down blocking portions of Manslick Road.,A very warm and moist environment interacted with a stationary boundary across central Kentucky. This sparked a round of strong to severe storms which produced torrential rainfall and damaging winds during the afternoon hours June 14 and June 15.,145,40219
630761,BULLITT CO.,GOSPEL CAMPGROUND,6/15/2016,1540,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105068,C,29,LMK,0,0,State Official, , , ,1,E,1,E,GOSPEL CAMPGROUND,6/15/2016,1540,38.0,-85.76,38.0,-85.76,Trees were reported down in the area.,A very warm and moist environment interacted with a stationary boundary across central Kentucky. This sparked a round of strong to severe storms which produced torrential rainfall and damaging winds during the afternoon hours June 14 and June 15.,146,40165
632147,JEFFERSON CO.,AUDUBON PARK,6/23/2016,1602,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105406,C,111,LMK,0,0,Broadcast Media, , , ,2,NNW,2,NNW,AUDUBON PARK,6/23/2016,1602,38.23,-85.74,38.23,-85.74,Local broadcast media reported trees down in the area.,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,147,40217
632153,JEFFERSON CO.,HIGHLANDS,6/23/2016,1609,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105406,C,111,LMK,0,0,Broadcast Media, , , ,1,SSW,1,SSW,HIGHLANDS,6/23/2016,1609,38.216,-85.689,38.216,-85.689,Local broadcast meteorologists reported trees were down near Dundee Road and Strathmoor Boulevard.,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,148,40205
632148,JEFFERSON CO.,HIGHLANDS,6/23/2016,1612,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105406,C,111,LMK,0,0,Public, , , ,3,WNW,3,WNW,HIGHLANDS,6/23/2016,1612,38.25,-85.72,38.25,-85.72,The public reported trees down in the area.,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,149,40207
632149,JEFFERSON CO.,VALLEY STATION,6/23/2016,1616,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105406,C,111,LMK,0,0,Broadcast Media, , , ,1,S,1,S,VALLEY STATION,6/23/2016,1616,38.111,-85.8717,38.111,-85.8717,Local broadcast media meteorologists reported trees down in Valley Station.,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,150,40272
632142,JEFFERSON CO.,SYLVANIA,6/23/2016,1620,Hail,1, ,0,0,0,0,KY,EST-5, ,105406,C,111,LMK,0,0,Public, , , ,1,ENE,1,ENE,SYLVANIA,6/23/2016,1620,38.16,-85.85,38.16,-85.85,,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,151,40216
632143,JEFFERSON CO.,AUDUBON PARK,6/23/2016,1630,Hail,1.75, ,0,0,0,0,KY,EST-5, ,105406,C,111,LMK,0,0,Broadcast Media, , , ,2,NNW,2,NNW,AUDUBON PARK,6/23/2016,1630,38.23,-85.74,38.23,-85.74,,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,152,40217
632151,JEFFERSON CO.,VALLEY STATION,6/23/2016,1650,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105406,C,111,LMK,0,0,Broadcast Media, , , ,1,SE,1,SE,VALLEY STATION,6/23/2016,1650,38.11,-85.86,38.11,-85.86,Severe thunderstorm winds resulted in a tree falling through a roof of a home.,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,153,40272
632152,BULLITT CO.,SHEPHERDSVILLE,6/23/2016,1713,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105406,C,29,LMK,0,0,Public, , , ,1,NE,1,NE,SHEPHERDSVILLE,6/23/2016,1713,37.99,-85.71,37.99,-85.71,Power lines were reported down by the public.,A anomalously moist air mass combined with temperatures well into the 90s provided ample instability and moisture across central Kentucky June 21-23. Passing weather systems were the focus for thunderstorm development in the afternoon hours. The environment was most supportive for damaging winds and torrential rainfall.,154,40165
642179,JEFFERSON CO.,AVOCA,7/6/2016,1312,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,105956,C,111,LMK,0,0,NWS Storm Survey, , , ,2,SSE,2,SSE,AVOCA,7/6/2016,1312,38.22,-85.49,38.22,-85.49,"A NWS Storm Survey concluded that straight line winds resulted in about a dozen trees damaged and uprooted, including hardwoods such as oak and locust.","A stalled frontal boundary across central Kentucky combined with very warm temperatures and high moisture resulted in several rounds of organized strong to severe storms across central Kentucky during the afternoon and evening hours July 5-7. In addition to widespread wind damage, downed trees and power lines, the repeated episodes of heavy rain resulted in flash flooding as well as river flooding across southern Kentucky.",155,40299
647031,JEFFERSON CO.,SHIVELY,8/28/2016,1715,Thunderstorm Wind,52, ,0,0,50000,0,KY,EST-5,EG,107998,C,111,LMK,0,0,Broadcast Media, , , ,2,E,2,E,SHIVELY,8/28/2016,1715,38.1823,-85.7923,38.1823,-85.7923,Local broadcast media reported trees down on 3 houses on Churchman Avenue.,The combination of a weak front in the area and very warm and moist air produced scattered thunderstorms across central Kentucky during the afternoon and evening hours August 27 and 28. A few storms produced severe winds which brought down trees and also resulted in localized flash flooding.,157,40215
649180,BULLITT CO.,SHEPHERDSVILLE,9/10/2016,1515,Thunderstorm Wind,52, ,0,0,3000,0,KY,EST-5,EG,108381,C,29,LMK,0,0,Broadcast Media, , , ,1,NNE,1,NNE,SHEPHERDSVILLE,9/10/2016,1515,37.9907,-85.7154,37.9907,-85.7154,Broadcast media reported power lines down in downtown Shepherdsville.,A strong cold front swept across central Kentucky during the afternoon hours on September 10. Warm and moist air ahead of this boundary interacted with this frontal boundary and resulted in a line of strong to severe storms. The primary hazard was damaging winds which brought down some power lines and trees.,158,40165
672402,JEFFERSON CO.,WINDY HILLS,2/28/2017,720,Hail,0.75, ,0,0,0,0,KY,EST-5, ,112640,C,111,LMK,0,0,Public, , , ,1,SE,1,SE,WINDY HILLS,2/28/2017,720,38.26,-85.59,38.26,-85.59,,"After a string of record breaking warm February days, a potent cold front marched through central Kentucky during the late afternoon and evening hours February 24. Isolated severe thunderstorms developed which produced large hail.",159,40242
672403,BULLITT CO.,BROOKS,2/28/2017,728,Hail,0.75, ,0,0,0,0,KY,EST-5, ,112640,C,29,LMK,0,0,Public, , , ,1,ESE,1,ESE,BROOKS,2/28/2017,728,38.06,-85.68,38.06,-85.68,,"After a string of record breaking warm February days, a potent cold front marched through central Kentucky during the late afternoon and evening hours February 24. Isolated severe thunderstorms developed which produced large hail.",160,40165
674395,JEFFERSON CO.,HIGHLANDS,3/1/2017,256,Thunderstorm Wind,55, ,0,0,15000,0,KY,EST-5,EG,112887,C,111,LMK,0,0,Broadcast Media, , , ,2,WNW,2,WNW,HIGHLANDS,3/1/2017,256,38.24,-85.72,38.24,-85.72,Local broadcast media reported numerous tree limbs fell on a vehicle.,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",161,40204
674396,JEFFERSON CO.,HIGHLANDS,3/1/2017,328,Thunderstorm Wind,55, ,0,0,0,0,KY,EST-5,EG,112887,C,111,LMK,0,0,Broadcast Media, , , ,3,NNW,3,NNW,HIGHLANDS,3/1/2017,328,38.27,-85.71,38.27,-85.71,Local broadcast media reported that two trees were blown down on Mellwood Avenue east of downtown Louisville.,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",162,40059
674434,OLDHAM CO.,GOSHEN,3/1/2017,622,Thunderstorm Wind,61, ,0,0,50000,0,KY,EST-5,EG,112887,C,185,LMK,0,0,NWS Storm Survey, , , ,3,NNW,3,NNW,GOSHEN,3/1/2017,622,38.44,-85.59,38.44,-85.59,"A NWS Storm Survey concluded that straight line winds resulted in numerous trees were snapped over a fairly wide area, though the swath of damage was riddled with many trees that withstood the wind. The most concentrated damage was along Buckhorn Lane where a row of trees lining the road were blown down. Another concentrated area was at the end of Secretariat Drive, next to a wide-open field where several trees fell around a property. One tree fell into a garage door, causing both a branch to poke through the 2nd floor siding into the house and damaging the back side of a car.","The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",163,40026
674435,OLDHAM CO.,SKYLIGHT,3/1/2017,625,Thunderstorm Wind,57, ,0,0,25000,0,KY,EST-5,EG,112887,C,185,LMK,0,0,Public, , , ,1,W,1,W,SKYLIGHT,3/1/2017,625,38.43,-85.55,38.43,-85.55,The public reported that severe thunderstorm winds brought down several trees and power lines on Shiloh Lane.,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",164,40026
675648,OLDHAM CO.,GOSHEN,3/1/2017,625,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,112887,C,185,LMK,0,0,Public, , , ,1,N,1,N,GOSHEN,3/1/2017,625,38.41,-85.57,38.41,-85.57,The public reported several large trees down at a residence.,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",165,40026
675683,OLDHAM CO.,WESTPORT,3/1/2017,630,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,MG,112887,C,185,LMK,0,0,Mesonet, , , ,1,S,1,S,WESTPORT,3/1/2017,630,38.46,-85.47,38.46,-85.47,,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",166,40026
675650,JEFFERSON CO.,AUDUBON PARK,3/1/2017,637,Thunderstorm Wind,53, ,0,0,100000,0,KY,EST-5,EG,112887,C,111,LMK,0,0,Trained Spotter, , , ,1,WNW,1,WNW,AUDUBON PARK,3/1/2017,637,38.21,-85.75,38.21,-85.75,A trained spotter reported power poles bent over along Crittenden Drive.,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",167,40217
675682,JEFFERSON CO.,(SDF)STANIFORD FLD L,3/1/2017,638,Thunderstorm Wind,51, ,0,0,0,0,KY,EST-5,MG,112887,C,111,LMK,0,0,ASOS, , , ,1,SW,1,SW,(SDF)STANIFORD FLD L,3/1/2017,638,38.17,-85.74,38.17,-85.74,,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",168,40213
674390,BULLITT CO.,MT WASHINGTON,3/1/2017,700,Hail,1, ,0,0,0,0,KY,EST-5, ,112887,C,29,LMK,0,0,Public, , , ,1,N,1,N,MT WASHINGTON,3/1/2017,700,38.07,-85.55,38.07,-85.55,,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",170,40047
677171,BULLITT CO.,BELMONT,3/27/2017,1543,Hail,1.75, ,0,0,0,0,KY,EST-5, ,113197,C,29,LMK,0,0,Public, , , ,1,N,1,N,BELMONT,3/27/2017,1543,37.9,-85.72,37.9,-85.72,,"A strong area of low pressure tracked across the lower Ohio Valley during the afternoon and evening hours on March 27. Combined with warm and unstable air, scattered severe storms developed across central Kentucky. An organized line of convection brought sporadic damaging winds and large hail to portions of central Kentucky. There was also one brief tornado in Center, Kentucky in Metcalfe County.",171,40150
681683,JEFFERSON CO.,FAIRDALE,3/30/2017,2014,Hail,0.75, ,0,0,0,0,KY,EST-5, ,113837,C,111,LMK,0,0,Broadcast Media, , , ,1,NE,1,NE,FAIRDALE,3/30/2017,2014,38.11,-85.76,38.11,-85.76,,A cold front clashed with a warm and humid air mass late in the evening on March 30 across central Kentucky. This brought isolated severe thunderstorms that resulted in damaging winds and large hail.,172,40118
681684,JEFFERSON CO.,HIGHLANDS,3/30/2017,2019,Hail,0.88, ,0,0,0,0,KY,EST-5, ,113837,C,111,LMK,0,0,Broadcast Media, , , ,1,W,1,W,HIGHLANDS,3/30/2017,2019,38.23,-85.7,38.23,-85.7,,A cold front clashed with a warm and humid air mass late in the evening on March 30 across central Kentucky. This brought isolated severe thunderstorms that resulted in damaging winds and large hail.,173,40205
681685,JEFFERSON CO.,LOUISVILLE,3/30/2017,2021,Hail,0.75, ,0,0,0,0,KY,EST-5, ,113837,C,111,LMK,0,0,Public, , , ,1,ESE,1,ESE,LOUISVILLE,3/30/2017,2021,38.22,-85.76,38.22,-85.76,,A cold front clashed with a warm and humid air mass late in the evening on March 30 across central Kentucky. This brought isolated severe thunderstorms that resulted in damaging winds and large hail.,174,40208
683323,OLDHAM CO.,HARMONY VLG,4/28/2017,2253,Tornado, ,EF1,0,0,200000,0,KY,EST-5, ,114041,C,185,LMK,0,0,NWS Storm Survey, ,1.29,250,1,E,0,NW,GOSHEN,4/28/2017,2256,38.397,-85.596,38.402,-85.573,"A tornado developed in a new subdivision in Goshen, KY. The tornado traveled along a 1 mile path to the ENE. Numerous trees were snapped or uprooted along the path. A couple of houses and two church buildings sustained roof damage. Power lines and power poles were downed along the path as well.","An unseasonably warm and humid air mass developed across the lower Ohio Valley during late April 2017. A powerful weather system across the central Plains brought several rounds of strong to severe thunderstorms over the 3 day period. Large hail, damaging winds, and flash flooding occurred. A brief EF-1 tornado occurred in Oldham County late in the evening on April 28, damaging several homes.",175,40026
683319,OLDHAM CO.,GOSHEN,4/28/2017,2304,Thunderstorm Wind,55, ,0,0,0,0,KY,EST-5,EG,114041,C,185,LMK,0,0,Broadcast Media, , , ,1,W,1,W,GOSHEN,4/28/2017,2304,38.4,-85.58,38.4,-85.58,Multiple trees were downed in the Goshen area.,"An unseasonably warm and humid air mass developed across the lower Ohio Valley during late April 2017. A powerful weather system across the central Plains brought several rounds of strong to severe thunderstorms over the 3 day period. Large hail, damaging winds, and flash flooding occurred. A brief EF-1 tornado occurred in Oldham County late in the evening on April 28, damaging several homes.",176,40026
683310,OLDHAM CO.,LA GRANGE,4/28/2017,2315,Hail,1, ,0,0,0,0,KY,EST-5, ,114041,C,185,LMK,0,0,Broadcast Media, , , ,1,NW,1,NW,LA GRANGE,4/28/2017,2315,38.41,-85.39,38.41,-85.39,,"An unseasonably warm and humid air mass developed across the lower Ohio Valley during late April 2017. A powerful weather system across the central Plains brought several rounds of strong to severe thunderstorms over the 3 day period. Large hail, damaging winds, and flash flooding occurred. A brief EF-1 tornado occurred in Oldham County late in the evening on April 28, damaging several homes.",177,40031
683321,OLDHAM CO.,GOSHEN,4/29/2017,753,Thunderstorm Wind,55, ,0,0,50000,0,KY,EST-5,EG,114041,C,185,LMK,0,0,Public, , , ,1,W,1,W,GOSHEN,4/29/2017,753,38.4,-85.58,38.4,-85.58,"Power poles were broken, reported by mPing.","An unseasonably warm and humid air mass developed across the lower Ohio Valley during late April 2017. A powerful weather system across the central Plains brought several rounds of strong to severe thunderstorms over the 3 day period. Large hail, damaging winds, and flash flooding occurred. A brief EF-1 tornado occurred in Oldham County late in the evening on April 28, damaging several homes.",178,40026
684597,OLDHAM CO.,LA GRANGE,4/29/2017,1045,Heavy Rain, , ,0,0,0,0,KY,EST-5, ,114041,C,185,LMK,0,0,Public, , , ,1,W,1,W,LA GRANGE,4/29/2017,1045,38.4,-85.39,38.4,-85.39,,"An unseasonably warm and humid air mass developed across the lower Ohio Valley during late April 2017. A powerful weather system across the central Plains brought several rounds of strong to severe thunderstorms over the 3 day period. Large hail, damaging winds, and flash flooding occurred. A brief EF-1 tornado occurred in Oldham County late in the evening on April 28, damaging several homes.",179,40031
691896,JEFFERSON CO.,HARRODS CREEK,6/5/2017,1730,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,115240,C,111,LMK,0,0,Broadcast Media, , , ,1,ESE,1,ESE,HARRODS CREEK,6/5/2017,1730,38.32,-85.61,38.32,-85.61,"Local broadcast media reported downed trees near Prospect, Kentucky in the Wolf Pen and Springdale neighborhood areas.","As a strong cold front passed through north central Kentucky during the afternoon hours June 5, a line of strong to severe thunderstorms developed along the Ohio River. As this line moved into north central Kentucky, damaging wind gusts were observed which brought down several large trees across the Louisville metro.",180,40059
691897,JEFFERSON CO.,PROSPECT,6/5/2017,1740,Thunderstorm Wind,53, ,0,0,25000,0,KY,EST-5,EG,115240,C,111,LMK,0,0,Broadcast Media, , , ,1,E,1,E,PROSPECT,6/5/2017,1740,38.35,-85.61,38.35,-85.61,Local broadcast media reported power outages in Prospect due to downed trees.,"As a strong cold front passed through north central Kentucky during the afternoon hours June 5, a line of strong to severe thunderstorms developed along the Ohio River. As this line moved into north central Kentucky, damaging wind gusts were observed which brought down several large trees across the Louisville metro.",181,40059
691898,JEFFERSON CO.,WINDY HILLS,6/5/2017,1745,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,115240,C,111,LMK,0,0,Broadcast Media, , , ,1,SE,1,SE,WINDY HILLS,6/5/2017,1745,38.26,-85.59,38.26,-85.59,Local broadcast media reported trees down in Lyndon due to severe thunderstorm winds.,"As a strong cold front passed through north central Kentucky during the afternoon hours June 5, a line of strong to severe thunderstorms developed along the Ohio River. As this line moved into north central Kentucky, damaging wind gusts were observed which brought down several large trees across the Louisville metro.",182,40242
691899,JEFFERSON CO.,HIGHLANDS,6/5/2017,1759,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,115240,C,111,LMK,0,0,Broadcast Media, , , ,2,WNW,2,WNW,HIGHLANDS,6/5/2017,1759,38.2399,-85.7066,38.2399,-85.7066,Local broadcast media reported several large trees were blown over blocking portions of Cherokee Parkway.,"As a strong cold front passed through north central Kentucky during the afternoon hours June 5, a line of strong to severe thunderstorms developed along the Ohio River. As this line moved into north central Kentucky, damaging wind gusts were observed which brought down several large trees across the Louisville metro.",183,40204
691900,JEFFERSON CO.,HIGHLANDS,6/5/2017,1759,Thunderstorm Wind,53, ,0,0,50000,0,KY,EST-5,EG,115240,C,111,LMK,0,0,Broadcast Media, , , ,2,WNW,2,WNW,HIGHLANDS,6/5/2017,1759,38.24,-85.72,38.24,-85.72,A large tree fell on a vehicle and also a home resulting in structural damage.,"As a strong cold front passed through north central Kentucky during the afternoon hours June 5, a line of strong to severe thunderstorms developed along the Ohio River. As this line moved into north central Kentucky, damaging wind gusts were observed which brought down several large trees across the Louisville metro.",184,40204
697479,JEFFERSON CO.,ST MATTHEWS,6/30/2017,2040,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,116049,C,111,LMK,0,0,Public, , , ,3,SSW,3,SSW,ST MATTHEWS,6/30/2017,2040,38.2099,-85.6512,38.2099,-85.6512,The public reported large diameter tree branches broken.,"A line of strong thunderstorms crossed the Ohio River  during the evening hours on June 30. As the storms reached the Louisville metro area, severe winds brought down several large tree limbs in the city.",185,40220
699033,JEFFERSON CO.,INDIAN HILLS,7/7/2017,1940,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,116244,C,111,LMK,0,0,Broadcast Media, , , ,1,WSW,1,WSW,INDIAN HILLS,7/7/2017,1940,38.27,-85.67,38.27,-85.67,A large tree was down due to severe thunderstorm winds.,"A powerful cold front pushed through the lower Ohio Valley during the evening hours on July 7. Ahead of this front, unseasonably warm and humid conditions prevailed with high temperatures in the lower 90s and dewpoints in the low to mid 70s. This provided plenty of instability. Several lines of thunderstorms developed across central Indiana and then moved south into central Kentucky. Some large hail up to golf ball size in diameter was reported but the main impact was damaging wind gusts which brought down many trees and power lines with caused some structural damage as well. The storms were also noted for being prolific in-cloud and cloud-to-ground lightning producers.",186,40207
699032,JEFFERSON CO.,WINDY HILLS,7/7/2017,1943,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,116244,C,111,LMK,0,0,NWS Employee, , , ,1,SE,1,SE,WINDY HILLS,7/7/2017,1943,38.26,-85.59,38.26,-85.59,An off duty NWS employee reported a large tree down with wind gusts estimated at 60 mph.,"A powerful cold front pushed through the lower Ohio Valley during the evening hours on July 7. Ahead of this front, unseasonably warm and humid conditions prevailed with high temperatures in the lower 90s and dewpoints in the low to mid 70s. This provided plenty of instability. Several lines of thunderstorms developed across central Indiana and then moved south into central Kentucky. Some large hail up to golf ball size in diameter was reported but the main impact was damaging wind gusts which brought down many trees and power lines with caused some structural damage as well. The storms were also noted for being prolific in-cloud and cloud-to-ground lightning producers.",187,40242
699034,JEFFERSON CO.,ST REGIS PARK,7/7/2017,1943,Thunderstorm Wind,53, ,0,0,25000,0,KY,EST-5,EG,116244,C,111,LMK,0,0,Public, , , ,1,WNW,1,WNW,ST REGIS PARK,7/7/2017,1943,38.24,-85.57,38.24,-85.57,A large tree fell onto a home in Plainview area. Part of the roof caved in as a result.,"A powerful cold front pushed through the lower Ohio Valley during the evening hours on July 7. Ahead of this front, unseasonably warm and humid conditions prevailed with high temperatures in the lower 90s and dewpoints in the low to mid 70s. This provided plenty of instability. Several lines of thunderstorms developed across central Indiana and then moved south into central Kentucky. Some large hail up to golf ball size in diameter was reported but the main impact was damaging wind gusts which brought down many trees and power lines with caused some structural damage as well. The storms were also noted for being prolific in-cloud and cloud-to-ground lightning producers.",188,40223
721025,OLDHAM CO.,GOSHEN,8/1/2017,2030,Thunderstorm Wind,55, ,0,0,25000,0,KY,EST-5,EG,117226,C,185,LMK,0,0,Public, , , ,2,NNE,2,NNE,GOSHEN,8/1/2017,2030,38.4267,-85.5559,38.4267,-85.5559,"A large tree was blown onto the roof of a home, exposing the attic.",Afternoon to evening thunderstorms developed the first few days of August 2017. The atmosphere was plenty unstable but a lack of deep wind shear prevented storms from being anything more organized than pulse and marginally severe. A few instances of 1 inch hail was reported along with isolated reports of downed trees and 55 to 60 mph wind gusts.,189,40026
723102,BULLITT CO.,SHEPHERDSVILLE,11/18/2017,1705,Thunderstorm Wind,53, ,0,0,100000,0,KY,EST-5,EG,120735,C,29,LMK,0,0,NWS Storm Survey, , , ,1,N,1,ESE,MT WASHINGTON,11/18/2017,1705,37.99,-85.72,38.0444,-85.5279,"A NWS Storm Survey team found a swath of intermittent wind damage extending from Shepherdsville, KY to Mount Washington, KY. Damage length was approximately 11.12 miles and at its widest almost 2 miles. The damage was mainly confined to areas along either side of Highway 44. Numerous trees were downed and several buildings received carport and shingle damage.",A strong cold front clashed with an unseasonably warm air mass across the lower Ohio Valley during the afternoon and evening hours November 18. Impressively strong atmospheric conditions led to very strong gradient winds ahead of the cold front. Later in the day a line of strong to severe storms pushed into central Kentucky. There were several reports of damaging winds along with 3 brief tornadoes which led to a few minor injuries.,191,40165
736587,JEFFERSON CO.,EASTWOOD,2/24/2018,1910,Thunderstorm Wind,55, ,0,0,0,0,KY,EST-5,EG,122610,C,111,LMK,0,0,Public, , , ,1,SW,1,SW,EASTWOOD,2/24/2018,1910,38.22,-85.46,38.22,-85.46,Public reported trees down in the area.,"A stalled frontal boundary interacting with highly anomalous moisture from the Gulf of Mexico interacted with multiple weather systems that brought widespread heavy rainfall and severe thunderstorms to central Kentucky February 24 through the early morning hours February 25. A Flash Flood Emergency was issued for Jefferson County, KY including Louisville metro. There were over 50 water rescues alone in Jefferson County that evening. Widespread flash flooding occurred with most streams and creeks reaching record levels. ||In addition, across south central Kentucky, 7 tornadoes developed along a warm front during the afternoon and evening hours. The strongest tornado was an EF-2 that tracked over 11 miles in Logan County and tragically killed a woman in her home. As a squall line moved through during the late evening and early morning hours, damaging winds occurred across central Kentucky.",192,40245
